lise_adi,sehir,lise_id
ÖZEL AYDIN BİL KOLEJİ ANADOLU LİSESİ (AYDIN - EFELER),AYDIN,6105
ÖZEL BEYLİKDÜZÜ BİLNET ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,6106
ÖZEL EDİRNE İSKENDERKÖY SINAV ANADOLU LİSESİ (EDİRNE - MERKEZ),EDİRNE,6107
ÖZEL NİCE İFTİHARLAR ANADOLU LİSESİ (İZMİR - KEMALPAŞA),İZMİR,6108
ÖZEL BASAMAK FEN LİSESİ (MERSİN - YENİŞEHİR),MERSİN,6109
ÖZEL BAŞİSKELE UĞUR ANADOLU LİSESİ (KOCAELİ - BAŞİSKELE),KOCAELİ,6110
ÖZEL HATAY DOĞA ANADOLU LİSESİ (HATAY - DEFNE),HATAY,6111
ÖZEL IRMAK ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,6112
ÖZEL METİN ÇELİK KOLEJİ ANADOLU LİSESİ (KOCAELİ - GÖLCÜK),KOCAELİ,6113
ÖZEL TEMA PARK BAHÇEŞEHİR KOLEJİ FEN VE TEKNOLOJİ LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,6114
SARUHANBEY MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - SARUHANLI),MANİSA,6115
MANAVGAT RUKİYE-RAŞİT MEŞHUR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - MANAVGAT),ANTALYA,6116
ÖZEL AYDIN DEĞİŞİM ANADOLU LİSESİ (AYDIN - EFELER),AYDIN,6117
ALTINDAĞ ANADOLU İMAM HATİP LİSESİ (ANKARA - ALTINDAĞ),ANKARA,6118
ÖZEL KANYON ANADOLU LİSESİ (UŞAK - MERKEZ),UŞAK,6119
SİVRİHİSAR EĞİTİM VAKFI MUZAFFER DEMİR ANADOLU LİSESİ (ESKİŞEHİR - SİVRİHİSAR),ESKİŞEHİR,6120
OSMANGAZİ KIRCILAR ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,6121
TEV EZEL GÜLEN KIRAY MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,6122
EYNESİL ANADOLU LİSESİ (GİRESUN - EYNESİL),GİRESUN,6123
ÖZEL AMASYA SINAV FEN LİSESİ (AMASYA - MERKEZ),AMASYA,6124
ÖZEL BEYZA ŞENSOY ANADOLU LİSESİ (MERSİN - YENİŞEHİR),MERSİN,6125
ÖZEL DİNAMİK MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAMSUN - İLKADIM),SAMSUN,6126
ÖZEL KARS FİNAL AKADEMİ ANADOLU LİSESİ (KARS - MERKEZ),KARS,6127
RAUF DENKTAŞ ANADOLU LİSESİ (ANKARA - KEÇİÖREN),ANKARA,6128
ŞEHİT FATİH SULTAN KARAASLAN ANADOLU İMAM HATİP LİSESİ (KOCAELİ - BAŞİSKELE),KOCAELİ,6129
ŞEHİT GÖKHAN ESEN ANADOLU İMAM HATİP LİSESİ (ZONGULDAK - MERKEZ),ZONGULDAK,6130
ATAŞEHİR D. SABANCI MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,6131
KARŞIYAKA BEHÇET UZ ANADOLU LİSESİ (İZMİR - KARŞIYAKA),İZMİR,6132
KONAK ÖMER ZEYBEK MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - KONAK),İZMİR,6133
ORDU LİSESİ (ORDU - ALTINORDU),ORDU,6134
ÖZEL ASAL KOLEJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,6135
ÖZEL DENİZLİ FEN BİLİMLERİ AKADEMİ ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,6136
ÖZEL GÜNGÖREN FİNAL ANADOLU LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,6137
ÖZEL KARTAL AÇI ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,6138
ÖZEL SAMANDAĞ BİLGE ANKA KOLEJİ ANADOLU LİSESİ (HATAY - SAMANDAĞ),HATAY,6139
ŞEHİT PİYADE ASSTEĞMEN YILMAZ KAAN ÇOK PROGRAMLI ANADOLU LİSESİ (ARDAHAN - DAMAL),ARDAHAN,6140
ŞİLE BORSA İSTANBUL 50. YIL ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - ŞİLE),İSTANBUL,6141
TORBALI SUBAŞI MUSTAFA TOPALAN ÇOK PROGRAMLI ANADOLU LİSESİ (İZMİR - TORBALI),İZMİR,6142
YILMAZ HATUNOĞLU ANADOLU LİSESİ (AĞRI - MERKEZ),AĞRI,6143
ECEBEY MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇANAKKALE - GELİBOLU),ÇANAKKALE,6144
MELAHAT AKKUTLU ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,6145
ÖZEL BİLGİ KÜPÜ ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,6146
YALVAÇ NECİP FAZIL KISAKÜREK ANADOLU LİSESİ (ISPARTA - YALVAÇ),ISPARTA,6147
ÖZEL BANDIRMA DOĞA KOLEJİ ANADOLU LİSESİ (BALIKESİR - BANDIRMA),BALIKESİR,6148
ÖZEL ÇÖZÜM AKADEMİ ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,6149
ÖZEL FATİH SINAV ANADOLU LİSESİ (İSTANBUL - FATİH),İSTANBUL,6150
ÖZEL PENDİK BİLTEK ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,6151
ÖZEL SAMSUN TAKEV ANADOLU LİSESİ (SAMSUN - ATAKUM),SAMSUN,6152
ÖZEL SİNCAN FİNAL AKADEMİ ANADOLU LİSESİ (ANKARA - SİNCAN),ANKARA,6153
ŞEHİT KAYA ALDOĞAN ANADOLU LİSESİ (AYDIN - KUŞADASI),AYDIN,6154
ATATÜRK ÇOK PROGRAMLI ANADOLU LİSESİ (TEKİRDAĞ - ERGENE),TEKİRDAĞ,6155
ÇİNE MADRAN ANADOLU LİSESİ (AYDIN - ÇİNE),AYDIN,6156
NECAT SAĞBAŞ ANADOLU LİSESİ (RİZE - PAZAR),RİZE,6157
NECİP FAZIL KISAKÜREK ANADOLU LİSESİ (BALIKESİR - SAVAŞTEPE),BALIKESİR,6158
ÖZEL OKTAYLAR ANADOLU LİSESİ (AYDIN - EFELER),AYDIN,6159
ÖZEL OKYANUS FEN VE PROJE LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,6160
ÖZEL YENİ UMUT FEN LİSESİ (KOCAELİ - GEBZE),KOCAELİ,6161
DALAMAN ÖZTAŞ ANADOLU LİSESİ (MUĞLA - DALAMAN),MUĞLA,6162
MANİSA TOBB BÜLENT KOŞMAZ FEN LİSESİ (MANİSA - YUNUSEMRE),MANİSA,6163
MÜMTAZ TURHAN ANADOLU LİSESİ (ERZURUM - PALANDÖKEN),ERZURUM,6164
ÖZEL BAYRAMPAŞA SINAV KOLEJİ ANADOLU LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,6165
ÖZEL DUDULLU TERCİH ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,6166
ÖZEL İSTANBUL BİLİM ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,6167
ÖZEL KENT MEKTEBİ ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,6168
ÖZEL KESTEL KÜLTÜR ANADOLU LİSESİ (BURSA - KESTEL),BURSA,6169
ÖZEL ZİNCİRLİKUYU CEBİRSEL EĞİTİM VE RASYONEL NİTELİK (CERN) KOLEJİ ANADOLU LİSESİ (İSTANBUL - ŞİŞLİ),CERN) KOLEJİ ANADOLU LİSESİ (İSTANBUL,6170
TÜRKİYE FUTBOL FEDERASYONU MERAL-CELAL ARAS SPOR LİSESİ (İSTANBUL - BEYKOZ),İSTANBUL,6171
AKKİSE MUSTAFA KEMAL ÇOK PROGRAMLI ANADOLU LİSESİ (KONYA - AHIRLI),KONYA,6172
ATATÜRK MAHALLESİ ŞEHİT PİLOT YÜZBAŞI MEHMET İLKER KARAMAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - BORNOVA),İZMİR,6173
BAHÇELİEVLER AYDIN DOĞAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,6174
ÇUBUK GEVHER NESİBE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ÇUBUK),ANKARA,6175
ÇUMRA KIZ ANADOLU İMAM HATİP LİSESİ (KONYA - ÇUMRA),KONYA,6176
FATİH MESLEKİ VE TEKNİK ANADOLU LİSESİ (ERZİNCAN - MERKEZ),ERZİNCAN,6177
FEHMİ YILMAZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,6178
GÖNEN MESLEKİ VE TEKNİK ANADOLU LİSESİ (BALIKESİR - GÖNEN),BALIKESİR,6179
GÜNGÖREN TUNCAY AZAPHAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,6180
INEBOLU LİSESİ (KASTAMONU - İNEBOLU),KASTAMONU,6181
İBRAHİM ÖZAYDIN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ARNAVUTKÖY),İSTANBUL,6182
MİMAR SİNAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (KIRKLARELİ - MERKEZ),KIRKLARELİ,6183
MİRCİLER MESLEKİ VE TEKNİK ANADOLU LİSESİ (BALIKESİR - GÖNEN),BALIKESİR,6184
MUDANYA DÖRTÇELİK MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - MUDANYA),BURSA,6185
ÖZEL İZMİR BİL ANADOLU LİSESİ (İZMİR - BORNOVA),İZMİR,6186
ÖZEL KADIKÖY KOŞUYOLU ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,6187
ÖZEL KADİRLİ ELİT ÇUKUROVA ANADOLU LİSESİ (OSMANİYE - KADİRLİ),OSMANİYE,6188
ÖZEL MUTLU SINAV ANADOLU LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,6189
ÖZEL OVACIK SINAV KOLEJİ ANADOLU LİSESİ (ANKARA - KEÇİÖREN),ANKARA,6190
ÖZEL SAINT MICHEL FRANSIZ LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,6191
SALİHLİ TİCARET VE SANAYİ ODASI TALAT ZURNACI MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - SALİHLİ),MANİSA,6192
BAHÇELİEVLER DENEME ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,6193
BAŞKENT ÜNİVERSİTESİ ÖZEL BAŞKENT KOLEJİ (ADANA - ÇUKUROVA),ADANA,6194
BOĞAZİÇİ ATATÜRK ÇOK PROGRAMLI ANADOLU LİSESİ (GAZİANTEP - İSLAHİYE),GAZİANTEP,6195
ÇATALCA ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - ÇATALCA),İSTANBUL,6196
EDREMİT MESLEKİ VE TEKNİK ANADOLU LİSESİ (BALIKESİR - EDREMİT),BALIKESİR,6197
GEVAŞ ANADOLU İMAM HATİP LİSESİ (VAN - GEVAŞ),VAN,6198
HASAN FERDİ TURGUTLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - TURGUTLU),MANİSA,6199
ILICA ŞEHİT BEKİR GÜNDEŞ ÇOK PROGRAMLI ANADOLU LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,6200
OLUR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ERZURUM - OLUR),ERZURUM,6201
ŞEHİT YÜZBAŞI HALİL İBRAHİM SERT ANADOLU LİSESİ (SAKARYA - AKYAZI),SAKARYA,6202
ÇINARCIK ATATÜRK ANADOLU LİSESİ (YALOVA - ÇINARCIK),YALOVA,6203
HALİT ÖZPİRİNÇ ANADOLU LİSESİ (İZMİR - BAYRAKLI),İZMİR,6204
MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇANAKKALE - EZİNE),ÇANAKKALE,6205
ÖĞRETMEN SIDIKA AVAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ELAZIĞ - MERKEZ),ELAZIĞ,6206
YAŞAR DEDEMAN ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SARIYER),İSTANBUL,6207
YILDIZ TEKNİK ÜNİVERSİTESİ MAÇKA MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,6208
NİYAZİ TÜRKMENOĞLU ANADOLU LİSESİ (VAN - İPEKYOLU),VAN,6209
OF FEN LİSESİ (TRABZON - OF),TRABZON,6210
ÖZEL ANKARA AÇI KOLEJİ FEN LİSESİ (ANKARA - YENİMAHALLE),ANKARA,6211
ÖZEL BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (YALOVA - ÇİFTLİKKÖY),YALOVA,6212
ÖZEL BARTIN DENİZ FEN LİSESİ (BARTIN - MERKEZ),BARTIN,6213
ŞEHİT AHMET ÖZSOY FEN LİSESİ (İZMİR - MENEMEN),İZMİR,6214
ÖZEL ADANA EKİM KOLEJİ ANADOLU LİSESİ (ADANA - SEYHAN),ADANA,6215
ÖZEL SERVET ÖĞRETMENİM FEN LİSESİ (DİYARBAKIR - BAĞLAR),DİYARBAKIR,6216
ŞEHİT ZAFER SABANCI ANADOLU LİSESİ (ADANA - POZANTI),ADANA,6217
MEVLANA KIZ ANADOLU İMAM HATİP LİSESİ (KONYA - KARATAY),KONYA,6218
AVCILAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,6219
KARŞIYAKA ATAKENT ANADOLU LİSESİ (İZMİR - KARŞIYAKA),İZMİR,6220
ÖZEL GÜMÜŞ ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,6221
ŞEHİT SÜLEYMAN AYDIN KIZ ANADOLU İMAM HATİP LİSESİ (AMASYA - SULUOVA),AMASYA,6222
YİĞİTLER MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - YILDIRIM),BURSA,6223
ÖZEL CEBİR ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,6224
ÖZEL GÜNEŞLİ SINAV FEN LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,6225
VEYSEL KARANİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,6226
BİROL DURASI ANADOLU LİSESİ (KASTAMONU - CİDE),KASTAMONU,6227
BORSA İSTANBUL ISPARTAKULE ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,6228
ÖZEL ÇAPA FİNAL ANADOLU LİSESİ (İSTANBUL - FATİH),İSTANBUL,6229
ÖZEL DEĞER KOLEJİ ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,6230
ÖZEL YENİ ADANA ORTADOĞU ANADOLU LİSESİ (ADANA - ÇUKUROVA),ADANA,6231
ALİ FUAT BAŞGİL ANADOLU LİSESİ (ANKARA - SİNCAN),ANKARA,6232
AŞIK VEYSEL ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,6233
ELEŞKİRT ANADOLU LİSESİ (AĞRI - ELEŞKİRT),AĞRI,6234
KEŞAP ŞEHİT İSMAİL KEFAL ANADOLU İMAM HATİP LİSESİ (GİRESUN - KEŞAP),GİRESUN,6235
LEFKOŞA HALA SULTAN İLAHİYAT KOLEJİ,,6236
MEHMET RAUF ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,6237
NAMIK KEMAL ANADOLU LİSESİ (KOCAELİ - İZMİT),KOCAELİ,6238
ÖZEL BAĞCILAR UĞUR ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,6239
ÖZEL KIRŞEHİR FİNAL ANADOLU LİSESİ (KIRŞEHİR - MERKEZ),KIRŞEHİR,6240
PERŞEMBE FİLİZ-RIFAT GÜPGÜPOĞLU ANADOLU LİSESİ (ZONGULDAK - ÇAYCUMA),ZONGULDAK,6241
ŞEHİT ER MÜCAHİT OKUR ANADOLU İMAM HATİP LİSESİ (KOCAELİ - ÇAYIROVA),KOCAELİ,6242
ALAPLI ANADOLU LİSESİ (ZONGULDAK - ALAPLI),ZONGULDAK,6243
GÖMEÇ ANADOLU LİSESİ (BALIKESİR - GÖMEÇ),BALIKESİR,6244
MERZİFON ZİYA PAŞA MESLEKİ VE TEKNİK ANADOLU LİSESİ (AMASYA - MERZİFON),AMASYA,6245
ÖĞRETMEN FÜSUN ERDEMİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (KOCAELİ - DARICA),KOCAELİ,6246
ÖZEL CEVİZLİBAĞ DOĞA ANADOLU LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,6247
ÖZEL FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,6248
SARAR KIZ ANADOLU İMAM HATİP LİSESİ (ESKİŞEHİR - ODUNPAZARI),ESKİŞEHİR,6249
SÜRMENE HASAN SADRİ YETMİŞBİR ANADOLU LİSESİ (TRABZON - SÜRMENE),TRABZON,6250
ŞEHİT ANIL BARIŞ ÇETİN MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - TURGUTLU),MANİSA,6251
ŞULE-MUZAFFER BÜYÜK MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - MANAVGAT),ANTALYA,6252
19 MAYİS ANADOLU LİSESİ (KOCAELİ - DERİNCE),KOCAELİ,6253
HENDEK ANADOLU İMAM HATİP LİSESİ (SAKARYA - HENDEK),SAKARYA,6254
KARAMAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (KARAMAN - MERKEZ),KARAMAN,6255
ÖZEL 2015 SARAY ANADOLU LİSESİ (TEKİRDAĞ - SARAY),TEKİRDAĞ,6256
ÖZEL BORNOVA FİNAL ANADOLU LİSESİ (İZMİR - BAYRAKLI),İZMİR,6257
ÖZEL ERA EĞİTİMDE RASYONEL AÇILIM ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,6258
ÖZEL İŞLEM FEN LİSESİ (ANKARA - ÇANKAYA),ANKARA,6259
ÖZEL MİMAROBA SINAV ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,6260
ÖZEL ŞAFAK ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,6261
ALİ KUŞÇU ANADOLU İMAM HATİP LİSESİ (BURSA - NİLÜFER),BURSA,6262
ÇARŞAMBA MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAMSUN - ÇARŞAMBA),SAMSUN,6263
KİLİMLİ ATATÜRK ANADOLU LİSESİ (ZONGULDAK - KİLİMLİ),ZONGULDAK,6264
ÖZEL BURSA ZAFER TEKYILDIZ TEMEL LİSESİ (BURSA - OSMANGAZİ),BURSA,6265
ÖZEL MARMARİS ÇAĞDAŞ BİLİM ANADOLU LİSESİ (MUĞLA - MARMARİS),MUĞLA,6266
ÖZEL BAHÇELİEVLER BOGAZİÇİ ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,6267
ÖZEL EDİRNE NAZMİ ARIKAN FEN BİLİMLERİ ANADOLU LİSESİ (EDİRNE - MERKEZ),EDİRNE,6268
ÖZEL EDİRNE TED KOLEJİ ANADOLU LİSESİ (EDİRNE - MERKEZ),EDİRNE,6269
ÖZEL FLORYA FİNAL ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,6270
ÖZEL MURAT YILDIRIM ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,6271
75. YIL CUMHURİYET MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,6272
KELKİT ABDULHAMİT HAN ANADOLU İMAM HATİP LİSESİ (GÜMÜŞHANE - KELKİT),GÜMÜŞHANE,6273
TİRE ERSAN KİRAZOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - TİRE),İZMİR,6274
MAHMUTBEY MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,6275
ORHANELİ TÜRKAN-SAİT YILMAZ ANADOLU LİSESİ (BURSA - ORHANELİ),BURSA,6276
ÜZÜMLÜ ÇOK PROGRAMLI ANADOLU LİSESİ (KONYA - BEYŞEHİR),KONYA,6277
DÜZCE ANADOLU İMAM HATİP LİSESİ (DÜZCE - MERKEZ),DÜZCE,6278
ÖZEL HÜSEYİNGAZİ SINAV ANADOLU LİSESİ (ANKARA - MAMAK),ANKARA,6279
ÖZEL ŞANLIURFA MEKTEBİM ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,6280
VALİ MUAMMER GÜLER SOSYAL BİLİMLER LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,6281
BAŞKENT ÜNİVERSİTESİ ÖZEL BAŞKENT FEN LİSESİ (ADANA - ÇUKUROVA),ADANA,6282
GÖZTEPE İHSAN KURŞUNOĞLU ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,6283
HASBAHÇE KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KAĞITHANE),İSTANBUL,6284
ÖZEL BİNGÖL BİLİMYOLU KOLEJİ ANADOLU LİSESİ (BİNGÖL - MERKEZ),BİNGÖL,6285
ÖZEL BURSA ÖZLÜCE DOĞA ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,6286
ÖZEL İZMİR TÜRK KOLEJİ ANADOLU LİSESİ (MANİSA - YUNUSEMRE),MANİSA,6287
ÖZEL KIRIKKKALE DÜNYA ANADOLU LİSESİ (KIRIKKALE - MERKEZ),KIRIKKALE,6288
ÖZEL MARMARİS ÇAĞDAŞ BİLİM FEN LİSESİ (MUĞLA - MARMARİS),MUĞLA,6289
ÖZEL NOVA FEN LİSESİ (BURSA - NİLÜFER),BURSA,6290
ÖZEL SALİHLİ NAZMİ ARIKAN FEN BİLİMLERİ ANADOLU LİSESİ (MANİSA - SALİHLİ),MANİSA,6291
ÖZEL ŞANLIURFA SARAÇ İLGİ OKULLARI ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,6292
ÖZEL TAYLAN DOĞAN FEN LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,6293
ÖZEL YEŞİL VADİ ANADOLU LİSESİ (KOCAELİ - KÖRFEZ),KOCAELİ,6294
ŞEHZADELER GEDİZ ANADOLU LİSESİ (MANİSA - ŞEHZADELER),MANİSA,6295
ERZURUM ANADOLU LİSESİ (ERZURUM - YAKUTİYE),ERZURUM,6296
GAZİANTEP KOLEJİ VAKFI ÖZEL FEN LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,6297
NİŞANTAŞI ANADOLU LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,6298
ÖZEL TAN FEN LİSESİ (BURSA - NİLÜFER),BURSA,6299
ÖZEL ZÜBEYDE HANIM ANADOLU LİSESİ (İZMİR - BUCA),İZMİR,6300
GÜNEYSU ŞEHİT KEMAL MUTLU FEN LİSESİ (RİZE - GÜNEYSU),RİZE,6301
MENTEŞE ANADOLU LİSESİ (MUĞLA - MENTEŞE),MUĞLA,6302
ÖZEL DALAMAN BAHÇEŞEHİR FEN LİSESİ (MUĞLA - DALAMAN),MUĞLA,6303
YAŞAR KIMIL FEN LİSESİ (DENİZLİ - PAMUKKALE),DENİZLİ,6304
HAVVA ASLANOBA MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,6305
HİKMET NAZİF KURŞUNOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,6306
İBN-İ SİNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (BİNGÖL - GENÇ),BİNGÖL,6307
LOKMAN HEKİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (TOKAT - ZİLE),TOKAT,6308
ÖZEL KUŞADASI UĞUR ANADOLU LİSESİ (AYDIN - KUŞADASI),AYDIN,6309
ÖZEL YAVUZ SELİM DAĞ ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,6310
SİMAV CUMHURİYET ANADOLU LİSESİ (KÜTAHYA - SİMAV),KÜTAHYA,6311
SÜLEYMANPAŞA ANADOLU İMAM HATİP LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,6312
UMURLU ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - EFELER),AYDIN,6313
AFYONKARAHİSAR ATATÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ (AFYONKARAHİSAR - MERKEZ),AFYONKARAHİSAR,6314
CİBALİ ŞEHİT İLHAN VARANK ANADOLU İMAM HATİP LİSESİ (İSTANBUL - FATİH),İSTANBUL,6315
MERKEZ GÖZNE ÇOK PROGRAMLI ANADOLU LİSESİ (MERSİN - TOROSLAR),MERSİN,6316
ÖZEL YESEVİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,6317
TİCARET ODASI ANADOLU LİSESİ (BALIKESİR - ALTIEYLÜL),BALIKESİR,6318
UZUNGEÇİT ANADOLU İMAM HATİP LİSESİ (ŞIRNAK - ULUDERE),ŞIRNAK,6319
KELKİT LOKMAN HEKİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (GÜMÜŞHANE - KELKİT),GÜMÜŞHANE,6320
MEHMET AKİF İNAN ANADOLU LİSESİ (ADANA - YÜREĞİR),ADANA,6321
ÖZEL UĞUR HAZIRLIK ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,6322
ZEYNEP-HASAN ERÇELEBİ ANADOLU LİSESİ (İZMİR - BUCA),İZMİR,6323
KARŞIYAKA HAVVA ÖZİŞBAKAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - KARŞIYAKA),İZMİR,6324
ÖZEL AKDENİZ YÜKSELİŞ ANADOLU LİSESİ (ANTALYA - SERİK),ANTALYA,6325
ÖZEL BANDIRMA BİREY TEMEL LİSESİ (BALIKESİR - BANDIRMA),BALIKESİR,6326
ÖZEL ÇORLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (TEKİRDAĞ - ÇORLU),TEKİRDAĞ,6327
ÖZEL KÜTAHYA TEMEL LİSESİ (KÜTAHYA - MERKEZ),KÜTAHYA,6328
ÖZEL MUDANYA SINAV TEMEL LİSESİ (BURSA - MUDANYA),BURSA,6329
SÜLEYMANPAŞA MESLEKİ VE TEKNİK ANADOLU LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,6330
ŞEHİT BAYRAM YEŞİL ÇOK PROGRAMLI ANADOLU LİSESİ (BURDUR - AĞLASUN),BURDUR,6331
AHMET FAİK EDİS KIZ ANADOLU LİSESİ (SAMSUN - VEZİRKÖPRÜ),SAMSUN,6332
AMASRA MESLEKİ VE TEKNİK ANADOLU LİSESİ (BARTIN - AMASRA),BARTIN,6333
BOZKIR ANADOLU LİSESİ (KONYA - BOZKIR),KONYA,6334
