yop_kodu,year,ortalama_tercih_edilme_sirasi_A,ortalama_yerlesen_tercih_sirasi_B,marka_etkinlik_degeri_A_div_B
111410265,2024,11.5,12.6,0.91
111410274,2022,12.6,11.9,1.06
111410274,2023,11.6,7.9,1.47
111410274,2024,11.1,13.0,0.85
111410283,2022,10.7,8.4,1.27
111410283,2023,10.7,7.6,1.41
111410283,2024,10.4,10.5,0.99
111410405,2022,10.7,4.2,2.55
111410405,2023,10.9,8.0,1.36
111410405,2024,10.6,9.4,1.13
111490170,2022,11.9,5.4,2.2
111490170,2023,12.2,11.8,1.03
111490170,2024,11.7,15.7,0.75
111490202,2022,7.9,4.6,1.72
111490202,2023,7.7,4.3,1.79
111490202,2024,7.7,7.6,1.01
111490203,2022,11.1,8.8,1.26
111490203,2023,10.6,7.9,1.34
111490203,2024,10.6,11.7,0.91
111490229,2022,7.7,2.2,3.5
111490229,2023,7.0,3.0,2.33
111490229,2024,6.0,5.8,1.03
111490230,2022,3.8,1.0,3.8
111490230,2023,11.0,1.0,11.0
111490230,2024,7.8,2.0,3.9
111490231,2022,11.5,13.9,0.83
111490231,2023,10.9,10.6,1.03
111490231,2024,11.2,10.3,1.09
111490232,2022,10.7,7.4,1.45
111490232,2023,9.8,6.0,1.63
111490232,2024,10.1,13.5,0.75
111490233,2022,10.5,6.5,1.62
111490233,2023,9.2,4.3,2.14
111490233,2024,9.8,8.4,1.17
111490279,2023,9.0,7.7,1.17
111490279,2024,10.9,10.1,1.08
111490286,2023,8.7,4.1,2.12
111490286,2024,9.6,8.5,1.13
112610315,2022,10.2,4.3,2.37
112610315,2023,10.3,7.6,1.36
112610315,2024,9.9,7.5,1.32
112610333,2022,10.4,7.6,1.37
112610333,2023,10.5,6.2,1.69
112610333,2024,9.8,8.3,1.18
112610509,2022,12.0,12.2,0.98
112610509,2023,10.8,7.2,1.5
112610509,2024,10.7,12.5,0.86
112610554,2022,10.6,8.3,1.28
112610554,2023,10.4,6.8,1.53
112610554,2024,10.1,10.8,0.94
112610942,2022,10.3,7.5,1.37
112610942,2023,9.0,4.8,1.88
112610942,2024,9.6,7.9,1.22
112690178,2022,11.6,5.5,2.11
112690178,2023,11.9,11.1,1.07
112690178,2024,11.2,15.4,0.73
112690221,2022,11.9,7.6,1.57
112690221,2023,12.5,11.4,1.1
112690221,2024,11.6,16.0,0.72
101510011,2022,13.1,12.2,1.07
101510011,2023,11.7,8.1,1.44
101510011,2024,11.2,9.7,1.15
101510029,2022,10.3,6.9,1.49
101510029,2023,9.8,6.0,1.63
101510029,2024,10.0,6.3,1.59
101510038,2022,12.3,9.3,1.32
101510038,2023,12.2,11.2,1.09
101510038,2024,11.6,10.1,1.15
101510047,2022,12.7,13.8,0.92
101510047,2023,11.3,9.9,1.14
101510047,2024,11.2,11.4,0.98
101510056,2022,11.2,8.4,1.33
101510056,2023,10.7,9.9,1.08
101510056,2024,10.5,13.3,0.79
101510065,2022,10.8,5.9,1.83
101510065,2023,9.0,4.9,1.84
101510065,2024,9.0,6.9,1.3
101510074,2022,11.0,7.4,1.49
101510074,2023,10.1,5.0,2.02
101510074,2024,9.6,4.2,2.29
101510083,2022,10.4,8.0,1.3
101510083,2023,9.5,6.2,1.53
101510083,2024,9.6,6.5,1.48
101510108,2022,11.8,11.9,0.99
101510108,2023,11.7,10.8,1.08
101510108,2024,11.1,11.0,1.01
101510117,2022,10.8,10.6,1.02
101510117,2023,10.3,9.7,1.06
101510117,2024,10.3,9.1,1.13
101510126,2022,14.0,7.7,1.82
101510126,2023,12.6,8.7,1.45
101510126,2024,12.4,10.6,1.17
101510144,2022,12.2,10.5,1.16
101510144,2023,11.5,10.4,1.11
101510144,2024,11.4,10.8,1.06
101510153,2022,11.5,8.4,1.37
101510153,2023,11.0,7.4,1.49
101510153,2024,11.4,7.9,1.44
101510171,2022,13.8,8.4,1.64
101510171,2023,12.8,8.4,1.52
101510171,2024,13.5,10.0,1.35
101510189,2022,12.1,7.2,1.68
101510189,2023,11.7,6.4,1.83
101510189,2024,15.4,6.8,2.26
101510205,2022,9.9,5.2,1.9
101510205,2023,9.7,5.8,1.67
101510205,2024,12.2,8.7,1.4
101510214,2022,8.6,6.4,1.34
101510214,2023,7.8,5.1,1.53
101510214,2024,8.7,6.0,1.45
101510223,2022,13.3,8.5,1.56
101510223,2023,13.5,9.2,1.47
101510223,2024,12.2,8.8,1.39
101510232,2022,9.6,7.0,1.37
101510232,2023,10.3,7.0,1.47
101510232,2024,11.4,6.9,1.65
101510241,2022,10.1,6.0,1.68
101510241,2023,10.2,9.8,1.04
101510241,2024,10.5,8.0,1.31
101510259,2022,10.0,6.0,1.67
101510259,2023,9.7,6.9,1.41
101510259,2024,9.3,7.6,1.22
101510268,2022,11.1,7.1,1.56
101510268,2023,10.1,7.9,1.28
101510268,2024,9.5,4.5,2.11
101510277,2022,9.8,3.6,2.72
101510277,2023,8.7,6.4,1.36
101510277,2024,9.0,4.2,2.14
101510286,2022,9.1,4.7,1.94
101510286,2023,9.9,6.7,1.48
101510286,2024,9.0,5.3,1.7
101510295,2022,11.4,9.7,1.18
101510295,2023,11.5,9.3,1.24
101510295,2024,10.7,12.4,0.86
101510302,2022,10.6,7.3,1.45
101510302,2023,10.4,6.6,1.58
101510302,2024,9.8,6.8,1.44
101510408,2022,12.0,6.5,1.85
101510408,2023,10.5,7.3,1.44
101510408,2024,10.8,9.9,1.09
101510417,2022,12.1,6.6,1.83
101510417,2023,10.3,6.3,1.63
101510417,2024,10.2,9.5,1.07
101510435,2022,10.6,5.4,1.96
101510435,2023,10.5,7.9,1.33
101510435,2024,10.5,9.3,1.13
101510471,2022,7.3,5.8,1.26
101510471,2023,7.2,5.6,1.29
101510471,2024,7.1,6.2,1.15
101510489,2022,10.0,8.6,1.16
101510489,2023,9.4,7.2,1.31
101510489,2024,9.7,10.2,0.95
101510523,2022,10.1,9.5,1.06
101510523,2023,9.6,6.9,1.39
101510523,2024,9.2,8.4,1.1
101510541,2022,11.7,5.9,1.98
101510541,2023,10.7,7.2,1.49
101510541,2024,10.5,7.1,1.48
101510559,2022,11.1,6.6,1.68
101510559,2023,9.3,5.1,1.82
101510559,2024,9.6,9.5,1.01
101510568,2022,9.3,5.8,1.6
101510568,2023,8.4,5.0,1.68
101510568,2024,9.1,6.6,1.38
101510577,2022,11.3,8.3,1.36
101510577,2023,9.8,6.4,1.53
101510577,2024,10.4,9.9,1.05
101510586,2022,9.0,7.8,1.15
101510586,2023,8.6,8.0,1.07
101510586,2024,8.4,5.5,1.53
101510595,2022,13.0,10.3,1.26
101510595,2023,12.7,7.6,1.67
101510595,2024,13.4,10.2,1.31
101510674,2022,10.9,13.9,0.78
101510674,2023,10.5,10.6,0.99
101510674,2024,10.4,8.6,1.21
101590104,2022,10.8,6.9,1.57
101590104,2023,9.4,5.8,1.62
101590104,2024,9.7,8.5,1.14
101590106,2022,8.8,8.0,1.1
101590106,2023,8.1,5.0,1.62
101590106,2024,7.9,8.2,0.96
101590107,2022,9.3,5.5,1.69
101590107,2023,8.6,4.2,2.05
101590107,2024,9.4,6.6,1.42
101590114,2022,9.7,10.3,0.94
101590114,2023,9.4,9.5,0.99
101590114,2024,9.2,9.6,0.96
101590128,2022,11.6,11.4,1.02
101590128,2023,10.6,7.4,1.43
101590128,2024,10.9,13.4,0.81
101590157,2022,10.8,7.7,1.4
101590157,2023,9.8,7.8,1.26
101590157,2024,9.3,10.7,0.87
101590189,2022,10.9,7.1,1.54
101590189,2023,9.7,5.8,1.67
101590189,2024,10.1,10.3,0.98
101590196,2022,10.6,7.1,1.49
101590196,2023,9.6,5.8,1.66
101590196,2024,9.6,8.9,1.08
101590210,2022,10.5,7.7,1.36
101590210,2023,10.9,5.4,2.02
101590210,2024,10.2,9.4,1.09
101590217,2022,8.6,8.8,0.98
101590217,2023,8.7,7.2,1.21
101590217,2024,8.8,8.0,1.1
101590259,2023,12.9,13.0,0.99
101590259,2024,12.8,14.1,0.91
101590273,2024,8.9,4.0,2.23
101590280,2024,9.9,1.7,5.82
108310028,2022,11.4,10.2,1.12
108310028,2023,11.4,8.0,1.43
108310028,2024,10.5,8.5,1.24
108310037,2022,10.3,4.9,2.1
108310037,2023,9.2,3.6,2.56
108310037,2024,9.5,4.4,2.16
108310046,2022,9.4,5.5,1.71
108310046,2023,9.2,5.2,1.77
108310046,2024,10.0,6.4,1.56
108310073,2022,11.0,6.2,1.77
108310073,2023,10.1,5.8,1.74
108310073,2024,10.3,8.9,1.16
108310082,2022,11.2,5.6,2.0
108310082,2023,10.0,5.4,1.85
108310082,2024,10.0,7.7,1.3
108310091,2022,11.5,9.8,1.17
108310091,2023,9.4,3.9,2.41
108310091,2024,9.2,6.5,1.42
108310107,2022,10.7,5.0,2.14
108310107,2023,9.2,4.0,2.3
108310107,2024,8.8,6.3,1.4
108310143,2022,10.5,8.3,1.27
108310143,2023,8.9,6.4,1.39
108310143,2024,8.2,6.5,1.26
108310152,2022,10.4,6.6,1.58
108310152,2023,10.2,6.5,1.57
108310152,2024,9.9,9.6,1.03
108310161,2022,10.7,3.4,3.15
108310161,2023,10.9,6.4,1.7
108310161,2024,10.6,7.8,1.36
108310179,2022,10.2,5.0,2.04
108310179,2023,9.4,4.6,2.04
108310179,2024,9.4,5.8,1.62
108310188,2022,11.4,5.8,1.97
108310188,2023,12.2,11.4,1.07
108310188,2024,11.3,15.0,0.75
108310204,2022,14.3,4.0,3.58
108310204,2023,10.8,1.0,10.8
108310204,2024,9.9,7.0,1.41
108310213,2022,9.8,4.6,2.13
108310213,2023,9.7,4.2,2.31
108310213,2024,12.5,12.2,1.02
108310222,2022,9.9,6.5,1.52
108310222,2023,9.5,6.4,1.48
108310222,2024,8.9,6.0,1.48
108310249,2022,10.3,6.9,1.49
108310249,2023,10.4,3.6,2.89
108310249,2024,9.5,4.9,1.94
108310258,2022,10.4,6.5,1.6
108310258,2023,9.2,4.3,2.14
108310258,2024,9.3,7.1,1.31
108310267,2022,9.2,6.0,1.53
108310267,2023,10.1,9.2,1.1
108310267,2024,10.0,7.0,1.43
108310276,2022,12.4,8.9,1.39
108310276,2023,13.3,7.7,1.73
108310294,2022,7.7,5.7,1.35
108310294,2023,7.3,5.6,1.3
108310294,2024,7.6,5.8,1.31
108310301,2022,9.7,6.8,1.43
108310301,2023,9.0,3.8,2.37
108310301,2024,8.6,4.6,1.87
108310328,2022,11.0,6.9,1.59
108310328,2023,10.2,8.0,1.27
108310328,2024,10.8,8.9,1.21
108310337,2022,9.4,5.2,1.81
108310337,2023,9.0,5.0,1.8
108310337,2024,8.4,5.1,1.65
108310346,2022,10.3,9.0,1.14
108310346,2023,10.5,9.9,1.06
108310346,2024,9.8,5.8,1.69
108390117,2022,10.2,6.7,1.52
108390117,2023,9.4,5.4,1.74
108390117,2024,9.4,9.3,1.01
108390125,2022,8.9,4.9,1.82
108390125,2023,8.0,3.6,2.22
108390125,2024,8.8,6.0,1.47
108390133,2022,11.0,6.6,1.67
108390133,2023,10.0,7.6,1.32
108390133,2024,10.4,4.3,2.42
108390135,2022,10.1,6.3,1.6
108390135,2023,8.7,4.1,2.12
108390135,2024,8.8,7.8,1.13
108390137,2022,9.3,4.1,2.27
108390137,2023,8.7,3.8,2.29
108390137,2024,9.6,7.1,1.35
108390152,2022,10.0,6.9,1.45
108390152,2023,8.9,5.4,1.65
108390152,2024,8.5,6.7,1.27
108390153,2022,10.3,7.8,1.32
108390153,2023,10.3,7.4,1.39
108390153,2024,9.9,10.4,0.95
108390196,2024,9.3,7.5,1.24
108390203,2024,8.5,3.6,2.36
108390210,2024,9.3,3.0,3.1
108390217,2024,9.6,9.5,1.01
108390224,2024,10.4,11.1,0.94
108510053,2022,11.0,5.0,2.2
108510053,2023,9.8,5.0,1.96
108510053,2024,10.0,7.1,1.41
108510089,2022,10.4,9.0,1.16
108510089,2023,9.6,8.4,1.14
108510089,2024,9.8,8.7,1.13
108510141,2022,11.1,6.7,1.66
108510141,2023,10.2,6.3,1.62
108510141,2024,10.7,8.9,1.2
108510168,2022,9.8,5.7,1.72
108510168,2023,8.7,4.4,1.98
108510168,2024,10.2,6.8,1.5
108510202,2022,9.0,5.8,1.55
108510202,2023,8.1,4.8,1.69
108510202,2024,7.8,2.3,3.39
108510211,2022,10.8,6.1,1.77
108510211,2023,9.2,4.1,2.24
108510211,2024,9.6,8.3,1.16
108510229,2022,9.7,5.7,1.7
108510229,2023,8.7,6.4,1.36
108510229,2024,9.2,8.0,1.15
108510247,2022,10.5,6.1,1.72
108510247,2023,9.5,6.6,1.44
108510247,2024,9.6,6.6,1.45
108510256,2022,10.8,8.0,1.35
108510256,2023,9.5,6.4,1.48
108510256,2024,9.9,11.1,0.89
108570491,2022,11.0,6.4,1.72
108570491,2023,9.7,6.2,1.56
108570491,2024,10.4,7.3,1.42
108570494,2022,9.6,3.2,3.0
108570494,2023,7.7,3.7,2.08
108570494,2024,9.1,5.7,1.6
108570501,2022,10.5,6.4,1.64
108570501,2023,9.7,4.5,2.16
108570501,2024,9.8,4.7,2.09
108570505,2022,11.9,8.7,1.37
108570505,2023,11.8,8.7,1.36
108570505,2024,11.3,13.8,0.82
108570512,2022,9.1,5.4,1.69
108570512,2023,8.6,4.2,2.05
108570512,2024,8.7,5.9,1.47
108570513,2022,8.5,10.7,0.79
108570513,2023,7.6,5.2,1.46
108570513,2024,7.6,6.3,1.21
108570517,2022,8.2,4.0,2.05
108570517,2023,8.7,2.4,3.62
108570517,2024,10.0,1.7,5.88
108570526,2022,11.1,8.3,1.34
108570526,2023,9.0,4.6,1.96
108570526,2024,9.6,8.7,1.1
108570527,2022,9.5,9.1,1.04
108570527,2023,11.6,7.6,1.53
108570527,2024,10.1,9.7,1.04
108570528,2022,8.5,5.4,1.57
108570528,2023,9.5,7.1,1.34
108570528,2024,11.6,7.4,1.57
108570529,2022,11.6,8.5,1.36
108570529,2023,10.9,7.4,1.47
108570529,2024,11.6,7.1,1.63
108570550,2023,8.4,3.7,2.27
108570550,2024,9.5,3.1,3.06
108570578,2023,8.3,7.3,1.14
108570578,2024,9.1,5.5,1.65
108570585,2023,8.9,8.9,1.0
108570585,2024,10.2,12.6,0.81
108570592,2023,9.1,6.9,1.32
108570592,2024,9.1,10.1,0.9
108570620,2024,10.1,6.2,1.63
108570627,2024,10.4,11.2,0.93
108570634,2024,10.4,11.6,0.9
108570641,2024,10.1,5.5,1.84
108570648,2024,9.9,5.8,1.71
108570655,2024,13.5,12.3,1.1
108570662,2024,11.3,9.2,1.23
108570669,2024,14.3,9.6,1.49
108570676,2024,14.0,11.3,1.24
108570683,2024,12.1,8.1,1.49
108570697,2024,11.4,7.9,1.44
108570704,2024,11.1,9.3,1.19
108570711,2024,13.8,8.8,1.57
108570718,2024,10.6,9.0,1.18
300310023,2022,8.5,5.0,1.7
300310023,2023,8.6,3.5,2.46
300310023,2024,8.0,10.0,0.8
300310129,2022,8.7,3.3,2.64
300310129,2023,7.7,6.0,1.28
300310129,2024,8.5,2.3,3.7
300310147,2022,9.3,6.4,1.45
300310147,2023,8.1,4.1,1.98
300310147,2024,8.3,6.3,1.32
300310192,2022,8.8,3.7,2.38
300310192,2023,6.7,2.2,3.05
300310192,2024,8.1,6.1,1.33
300310271,2022,10.7,9.1,1.18
300310271,2023,8.8,4.4,2.0
300310271,2024,11.9,7.5,1.59
300310298,2022,8.3,3.5,2.37
300310298,2023,10.4,8.4,1.24
300310298,2024,13.0,8.9,1.46
300310314,2022,10.3,9.5,1.08
300310314,2024,10.4,5.0,2.08
300310411,2022,10.3,6.1,1.69
300310411,2023,7.4,3.5,2.11
300310411,2024,8.5,3.8,2.24
300310438,2022,7.4,5.9,1.25
300310438,2023,6.4,5.3,1.21
300310438,2024,8.0,6.3,1.27
300310932,2022,4.0,1.6,2.5
300310932,2023,4.1,1.2,3.42
300310932,2024,3.5,1.7,2.06
300310959,2022,8.9,13.0,0.68
300310959,2023,9.7,14.5,0.67
300310959,2024,10.6,9.9,1.07
300310968,2022,13.8,10.0,1.38
300310968,2023,10.2,7.0,1.46
300310968,2024,10.8,4.7,2.3
300310977,2022,7.3,2.5,2.92
300310977,2023,5.6,3.9,1.44
300310977,2024,4.7,1.5,3.13
300311039,2022,9.4,2.9,3.24
300311039,2023,9.4,2.0,4.7
300311039,2024,7.4,2.3,3.22
300311048,2023,10.8,8.7,1.24
300311048,2024,6.7,1.5,4.47
300311075,2023,13.0,4.0,3.25
300311093,2024,13.9,17.0,0.82
300311127,2022,9.1,6.2,1.47
300311127,2023,7.3,4.6,1.59
300311127,2024,11.3,7.3,1.55
300311136,2022,7.8,3.6,2.17
300311136,2023,6.3,2.7,2.33
300311145,2022,9.9,8.8,1.12
300311145,2023,9.1,4.6,1.98
300311145,2024,8.2,6.8,1.21
300311163,2022,10.0,4.8,2.08
300311163,2023,8.9,7.1,1.25
300311163,2024,8.1,3.6,2.25
300311206,2022,7.9,5.1,1.55
300311206,2023,6.1,2.6,2.35
300311206,2024,6.2,1.7,3.65
300311357,2022,13.9,12.6,1.1
300311357,2023,12.3,14.1,0.87
300311357,2024,12.5,19.0,0.66
300311393,2022,7.5,6.9,1.09
300311393,2023,7.7,5.4,1.43
300311393,2024,9.1,3.9,2.33
300311409,2022,9.3,7.6,1.22
300311409,2023,8.5,7.3,1.16
300311409,2024,8.4,8.0,1.05
300311436,2022,9.2,5.3,1.74
300311436,2023,9.8,16.8,0.58
300311436,2024,12.6,21.1,0.6
300311445,2022,10.6,6.2,1.71
300311445,2023,11.3,7.3,1.55
300311445,2024,11.5,19.4,0.59
300311454,2022,6.3,2.1,3.0
300311454,2023,3.9,1.7,2.29
300311454,2024,3.0,2.1,1.43
300311718,2022,5.0,2.0,2.5
300311718,2023,4.0,2.2,1.82
300311718,2024,4.7,1.4,3.36
300311727,2022,4.4,2.1,2.1
300311727,2023,3.3,1.3,2.54
300311727,2024,4.5,2.9,1.55
300311736,2022,9.2,5.6,1.64
300311736,2023,8.1,2.9,2.79
300311736,2024,6.7,3.2,2.09
300311745,2022,9.8,4.9,2.0
300311745,2023,7.7,2.2,3.5
300311745,2024,5.3,4.1,1.29
300311763,2022,9.3,7.4,1.26
300311763,2023,8.5,5.2,1.63
300311763,2024,7.9,6.9,1.14
300311781,2022,9.5,5.3,1.79
300311781,2023,8.1,2.0,4.05
300311781,2024,6.7,2.9,2.31
300312179,2022,7.6,5.1,1.49
300312179,2023,7.1,3.9,1.82
300312179,2024,9.7,5.6,1.73
300312197,2022,6.3,2.5,2.52
300312197,2023,4.9,1.7,2.88
300312197,2024,4.9,2.1,2.33
300312328,2022,10.0,8.4,1.19
300312328,2023,9.2,17.6,0.52
300312328,2024,7.3,3.5,2.09
300312346,2022,6.8,3.3,2.06
300312346,2023,5.5,2.3,2.39
300312346,2024,5.8,1.0,5.8
300312364,2022,9.2,5.9,1.56
300312364,2023,8.0,4.2,1.9
300312364,2024,7.7,6.3,1.22
300312382,2022,9.6,6.9,1.39
300312382,2023,6.5,2.2,2.95
300312382,2024,5.7,3.8,1.5
300312391,2022,6.1,5.3,1.15
300312391,2023,5.6,2.3,2.43
300312391,2024,6.9,4.5,1.53
300312416,2022,4.8,1.9,2.53
300312416,2023,5.2,1.9,2.74
300312416,2024,4.5,1.7,2.65
300312452,2022,9.8,1.9,5.16
300312452,2023,11.7,5.4,2.17
300312479,2022,5.0,1.6,3.12
300312479,2023,4.4,2.4,1.83
300390251,2022,5.7,2.3,2.48
300390251,2023,4.8,1.5,3.2
300390251,2024,4.8,1.8,2.67
300390252,2022,10.8,6.5,1.66
300390252,2023,6.5,2.1,3.1
300390252,2024,6.8,5.1,1.33
300390264,2022,11.0,8.0,1.38
300390264,2023,11.6,16.2,0.72
300390264,2024,13.2,19.6,0.67
300390278,2022,7.6,4.8,1.58
300390278,2023,7.3,3.4,2.15
300390278,2024,8.1,3.6,2.25
300390279,2022,8.5,1.0,8.5
300390279,2023,8.1,5.0,1.62
300390279,2024,8.5,9.0,0.94
300390280,2022,10.6,11.4,0.93
300390280,2023,11.2,7.3,1.53
300390280,2024,9.2,10.1,0.91
300390311,2022,7.8,4.3,1.81
300390311,2023,7.5,3.5,2.14
300390311,2024,9.0,5.2,1.73
300390323,2022,7.0,2.7,2.59
300390323,2023,6.4,3.6,1.78
300390323,2024,8.3,5.2,1.6
300390324,2022,8.3,6.6,1.26
300390324,2023,6.5,3.8,1.71
300390324,2024,7.0,1.7,4.12
300390325,2022,8.1,3.8,2.13
300390325,2023,6.8,4.4,1.55
300390325,2024,7.6,3.6,2.11
300390326,2022,8.5,4.5,1.89
300390326,2023,7.0,2.0,3.5
300390326,2024,6.0,2.4,2.5
300390327,2022,8.9,2.7,3.3
300390327,2023,7.5,3.2,2.34
300390327,2024,8.8,3.9,2.26
300390376,2022,8.2,5.0,1.64
300390376,2023,7.0,2.1,3.33
300390376,2024,11.4,1.0,11.4
300390383,2022,5.1,3.7,1.38
300390383,2023,4.1,2.4,1.71
300390383,2024,3.5,2.5,1.4
300390390,2022,5.4,2.1,2.57
300390390,2023,4.2,2.2,1.91
300390390,2024,3.9,4.2,0.93
300390397,2022,8.1,6.2,1.31
300390397,2023,9.3,7.6,1.22
300390397,2024,7.9,10.7,0.74
300390404,2022,8.7,6.7,1.3
300390404,2023,11.0,10.2,1.08
300390404,2024,9.9,17.1,0.58
300390467,2022,7.4,1.4,5.29
300390467,2023,8.4,5.1,1.65
300390467,2024,9.6,4.9,1.96
300390474,2023,9.0,3.0,3.0
300390495,2023,7.0,3.5,2.0
300390502,2022,10.5,8.5,1.24
300390502,2023,9.1,5.5,1.65
300390502,2024,8.8,5.2,1.69
300390509,2023,7.2,2.5,2.88
300390516,2022,10.9,4.0,2.73
300390516,2023,10.3,4.3,2.4
300390523,2023,9.2,3.0,3.07
300390530,2022,8.1,5.0,1.62
300390530,2023,9.0,4.1,2.2
300390530,2024,9.6,4.8,2.0
300390537,2023,8.5,5.5,1.55
300390537,2024,9.6,22.0,0.44
300390544,2022,8.1,3.0,2.7
300390544,2023,8.9,3.9,2.28
300390544,2024,8.0,2.5,3.2
300390551,2023,14.9,7.0,2.13
300390558,2023,8.6,4.6,1.87
300390558,2024,6.1,1.7,3.59
300390565,2023,7.0,1.7,4.12
300390565,2024,6.3,4.6,1.37
300390572,2023,6.6,2.0,3.3
300390593,2023,7.1,5.2,1.37
300390593,2024,8.9,7.6,1.17
300390600,2023,7.7,3.2,2.41
300390600,2024,6.1,3.1,1.97
300390607,2023,7.3,4.2,1.74
300390607,2024,8.6,3.7,2.32
300390614,2023,6.7,3.9,1.72
300390614,2024,8.4,3.8,2.21
300390621,2023,7.3,3.8,1.92
300390621,2024,7.8,4.0,1.95
300390628,2023,7.7,5.1,1.51
300390628,2024,5.6,3.7,1.51
206210025,2022,10.8,7.3,1.48
206210025,2023,10.0,13.0,0.77
206210025,2024,11.4,12.0,0.95
206210043,2022,10.8,7.3,1.48
206210043,2023,10.9,11.4,0.96
206210043,2024,12.2,17.1,0.71
206210088,2022,11.2,9.1,1.23
206210088,2023,9.5,5.3,1.79
206210088,2024,10.5,8.9,1.18
206210149,2022,9.7,6.7,1.45
206210149,2023,9.6,4.7,2.04
206210149,2024,10.1,8.6,1.17
206210167,2022,9.8,9.7,1.01
206210167,2023,8.2,2.0,4.1
206210167,2024,9.7,9.0,1.08
206210185,2022,10.8,6.9,1.57
206210185,2023,10.1,8.2,1.23
206210185,2024,10.6,8.0,1.32
206210201,2022,10.9,7.5,1.45
206210201,2023,10.6,6.8,1.56
206210201,2024,10.4,11.2,0.93
206210228,2022,9.0,2.8,3.21
206210228,2023,6.7,1.8,3.72
206210228,2024,7.6,3.1,2.45
206210246,2022,8.8,2.3,3.83
206210246,2023,6.3,1.9,3.32
206210246,2024,7.0,3.0,2.33
206210325,2022,7.6,4.3,1.77
206210325,2023,6.0,2.2,2.73
206210325,2024,6.4,3.7,1.73
206210343,2022,7.5,6.1,1.23
206210343,2023,7.4,6.9,1.07
206210343,2024,6.0,2.7,2.22
206210352,2022,8.9,3.8,2.34
206210352,2023,6.3,2.1,3.0
206210352,2024,7.2,2.2,3.27
206210467,2022,10.7,5.7,1.88
206210467,2023,10.6,6.0,1.77
206210467,2024,12.7,8.6,1.48
206210494,2022,11.8,11.0,1.07
206210494,2023,11.4,8.3,1.37
206210494,2024,12.1,11.5,1.05
206210519,2022,11.2,8.5,1.32
206210519,2023,8.7,5.0,1.74
206210519,2024,9.5,11.6,0.82
206210528,2022,8.9,3.5,2.54
206210528,2023,6.3,2.0,3.15
206210528,2024,7.4,2.3,3.22
206210582,2022,7.9,9.3,0.85
206210582,2023,7.5,3.0,2.5
206210582,2024,8.9,7.0,1.27
206210591,2022,7.1,2.3,3.09
206210591,2023,5.4,1.8,3.0
206210591,2024,6.8,2.8,2.43
206210634,2022,10.4,10.0,1.04
206210634,2023,9.8,10.0,0.98
206210634,2024,10.6,11.4,0.93
206210652,2022,10.8,9.0,1.2
206210652,2023,9.8,4.2,2.33
206210652,2024,10.7,11.0,0.97
206210688,2022,9.3,8.5,1.09
206210688,2023,9.4,6.4,1.47
206210688,2024,9.4,7.7,1.22
206210697,2022,9.5,4.1,2.32
206210697,2023,9.5,6.8,1.4
206210697,2024,11.3,7.9,1.43
206210713,2022,11.1,4.6,2.41
206210713,2023,11.8,12.3,0.96
206210713,2024,11.7,13.4,0.87
206210731,2022,11.4,11.3,1.01
206210731,2023,10.3,5.0,2.06
206210731,2024,11.0,3.8,2.89
206210758,2022,10.0,8.8,1.14
206210758,2023,10.2,8.8,1.16
206210758,2024,11.0,8.5,1.29
206210767,2022,9.2,3.4,2.71
206210767,2023,7.3,2.2,3.32
206210767,2024,7.3,5.3,1.38
206210785,2022,9.7,3.4,2.85
206210785,2023,7.6,2.4,3.17
206210785,2024,7.3,7.0,1.04
206210891,2022,10.2,8.7,1.17
206210891,2023,10.1,9.0,1.12
206210891,2024,9.6,11.1,0.86
206210907,2022,9.0,4.1,2.2
206210907,2023,6.8,2.4,2.83
206210907,2024,6.9,2.7,2.56
206210916,2022,9.0,6.3,1.43
206210916,2023,10.2,4.8,2.12
206210916,2024,9.5,6.4,1.48
206210925,2022,8.5,2.8,3.04
206210925,2023,6.4,1.9,3.37
206210925,2024,6.6,2.7,2.44
206210934,2022,9.4,5.5,1.71
206210934,2023,9.9,2.8,3.54
206210934,2024,5.6,2.4,2.33
206210961,2022,10.9,9.0,1.21
206210961,2023,9.9,6.7,1.48
206210961,2024,10.4,13.6,0.76
206210988,2022,9.6,3.0,3.2
206210988,2023,7.5,1.9,3.95
206210988,2024,7.3,4.2,1.74
206211032,2022,7.8,3.5,2.23
206211032,2023,5.7,2.2,2.59
206211032,2024,5.6,1.5,3.73
206211102,2022,10.1,9.5,1.06
206211102,2023,10.8,10.6,1.02
206211102,2024,9.9,7.2,1.38
206211111,2022,8.0,2.0,4.0
206211111,2023,5.8,1.6,3.62
206211111,2024,7.1,2.8,2.54
206211138,2022,9.4,3.9,2.41
206211138,2023,9.6,12.7,0.76
206211138,2024,9.1,5.9,1.54
206211147,2022,7.7,3.0,2.57
206211147,2023,6.6,2.6,2.54
206211147,2024,6.6,3.3,2.0
206290198,2022,10.0,10.4,0.96
206290198,2023,9.1,6.8,1.34
206290198,2024,9.5,4.5,2.11
206290199,2022,7.3,3.3,2.21
206290199,2023,5.7,2.7,2.11
206290199,2024,6.0,4.3,1.4
206290200,2022,9.9,9.7,1.02
206290200,2023,9.0,2.2,4.09
206290200,2024,10.0,7.4,1.35
206290201,2022,8.6,2.9,2.97
206290201,2023,5.6,1.8,3.11
206290201,2024,5.8,2.8,2.07
206290202,2023,7.8,2.7,2.89
206290202,2024,5.1,2.5,2.04
206290203,2022,11.1,5.2,2.13
