lise_adi,sehir,lise_id
FAİK GÜNGÖR ÇOK PROGRAMLI ANADOLU LİSESİ (ANKARA - BALA),ANKARA,7822
GÜLAĞAÇ 75. YIL ANADOLU LİSESİ (AKSARAY - GÜLAĞAÇ),AKSARAY,7823
HACI BEKTAŞ VELİ ANADOLU LİSESİ (HATAY - ANTAKYA),HATAY,7824
KANDIRA AKÇAKOCA ANADOLU LİSESİ (KOCAELİ - KANDIRA),KOCAELİ,7825
ÖZEL ÇANKAYA NAZMİ ARIKAN FEN BİLİMLERİ ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,7826
ÖZEL ÇATI KOLEJİ ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,7827
ÖZEL KASTAMONU BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (KASTAMONU - MERKEZ),KASTAMONU,7828
ÖZEL MERSİN EVRENSEL KÜLTÜR ANADOLU LİSESİ (MERSİN - YENİŞEHİR),MERSİN,7829
BAĞLICA ŞEHİT KALENDER ÖZDEMİR ANADOLU İMAM HATİP LİSESİ (ANKARA - ETİMESGUT),ANKARA,7830
ÖZEL MERSİN İZ EĞİTİM KURUMLARI ANADOLU LİSESİ (MERSİN - YENİŞEHİR),MERSİN,7831
ÖZEL NAZMİ ARIKAN FEN BİLİMLERİ CANİK ANADOLU LİSESİ (ORDU - ÜNYE),ORDU,7832
ÖZEL SEMBOL ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,7833
SEYHAN CENGİZ TURHAN ANADOLU LİSESİ (KARABÜK - ESKİPAZAR),KARABÜK,7834
ARTVİN ANADOLU İMAM HATİP LİSESİ (ARTVİN - MERKEZ),ARTVİN,7835
ÖZEL DÜZCE KÜLTÜR FEN LİSESİ (DÜZCE - MERKEZ),DÜZCE,7836
ÖZEL KIZILAY GELİŞİM KOLEJİ ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7837
ŞAHİN ŞEN KIZ ANADOLU İMAM HATİP LİSESİ (MANİSA - SALİHLİ),MANİSA,7838
ŞEHİT ÖMER HALİSDEMİR KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,7839
AVANOS ANADOLU LİSESİ (NEVŞEHİR - AVANOS),NEVŞEHİR,7840
GİRESUN KALE TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (GİRESUN - MERKEZ),GİRESUN,7841
ÖZEL POLATLI UĞUR ANADOLU LİSESİ (ANKARA - POLATLI),ANKARA,7842
ÖZEL YENİŞEHİR MERSİN FİNAL ANADOLU LİSESİ (MERSİN - YENİŞEHİR),MERSİN,7843
PERŞEMBE ERKEK ÖĞRETMEN LİSESİ (ORDU),,7844
SÜHEYL ÜNVER ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,7845
ADİL CANDEMİR ANADOLU LİSESİ (AMASYA - HAMAMÖZÜ),AMASYA,7846
POLATLI GEVHER NESİBE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - POLATLI),ANKARA,7847
TIBBİ CİHAZ TEKNOLOJİLERİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAMSUN - TEKKEKÖY),SAMSUN,7848
HAKKARİ ANADOLU LİSESİ (HAKKARİ - MERKEZ),HAKKARİ,7849
ERBAA KIZ ANADOLU İMAM HATİP LİSESİ (TOKAT - ERBAA),TOKAT,7850
ÖZEL DALYAN AKADEMİ KOLEJİ ANADOLU LİSESİ (HATAY - ANTAKYA),HATAY,7851
ÖZEL ŞENTEPE FİNAL AKADEMİ ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7852
ALAPLI ANADOLU İMAM HATİP LİSESİ (ZONGULDAK - ALAPLI),ZONGULDAK,7853
KONYAALTI ÇANKIRI ANADOLU İMAM HATİP LİSESİ (ANTALYA - KONYAALTI),ANTALYA,7854
ÖZEL MALATYA FİNAL ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,7855
BORSA İSTANBUL GAZİ MUSTAFA KEMAL ANADOLU LİSESİ (KAHRAMANMARAŞ - ELBİSTAN),KAHRAMANMARAŞ,7856
ÇARDAK ANADOLU LİSESİ (KAHRAMANMARAŞ - GÖKSUN),KAHRAMANMARAŞ,7857
BABADAĞ HACI MEHMET ZORLU ÇOK PROGRAMLI ANADOLU LİSESİ (DENİZLİ - BABADAĞ),DENİZLİ,7858
ÇUBUK İBRAHİM YILMAZ KIZ ANADOLU İMAM HATİP LİSESİ (ANKARA - ÇUBUK),ANKARA,7859
NURTEN UŞAN ANADOLU İMAM HATİP LİSESİ (ANKARA - ÇANKAYA),ANKARA,7860
ÖZEL BİLTEPE ANADOLU SAĞLIK MESLEK LİSESİ (OSMANİYE - KADİRLİ),OSMANİYE,7861
ÖZEL TORBALI BAHÇEŞEHİR ANADOLU LİSESİ (İZMİR - TORBALI),İZMİR,7862
HACI ÖMER AYDOĞAN ANADOLU İMAM HATİP LİSESİ (SİVAS - HAFİK),SİVAS,7863
ÖZEL ANKARA ÇAĞLAYAN ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7864
ÖZEL ANKARA EĞİTİM KURUMLARI ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,7865
ÖZEL BORNOVA RADİKAL ANADOLU LİSESİ (İZMİR - BORNOVA),İZMİR,7866
ÖZEL HALİÇ DOĞA BİLİM ANADOLU LİSESİ (İSTANBUL - EYÜP),İSTANBUL,7867
ANKARA POLİS KOLEJİ (ANKARA - YENİMAHALLE),ANKARA,7868
EVLİYA ÇELEBİ TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (TOKAT - MERKEZ),TOKAT,7869
HÜMA HATUN KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (BALIKESİR - ALTIEYLÜL),BALIKESİR,7870
İZZET BAYSAL ABANT MESLEKİ VE TEKNİK ANADOLU LİSESİ (BOLU - MERKEZ),BOLU,7871
KONAK NEVVAR SALİH İŞGÖREN EĞİTİM KAMPÜSÜ-5 MESLEKİ VE TEKNİK ANADOLU LİSESİ (İZMİR - KONAK),İZMİR,7872
MARUF MARUFOĞLU TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (GAZİANTEP - NİZİP),GAZİANTEP,7873
AKÇAKOCA MESLEKİ VE TEKNİK ANADOLU LİSESİ (KOCAELİ - KARTEPE),KOCAELİ,7874
ÖZEL AKADEMİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (MARDİN - ARTUKLU),MARDİN,7875
ÖZEL SİVEREK KALE TEKNOKENT KOLEJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - SİVEREK),ŞANLIURFA,7876
PROF. DR. NECMETTİN ERBAKAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (SİNOP - MERKEZ),SİNOP,7877
SİİRT MERKEZ ABDÜLHAMİD HAN TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (SİİRT - MERKEZ),SİİRT,7878
ŞEHİT EFKAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - ALAŞEHİR),MANİSA,7879
TOKİ ŞEHİT HİDAYET ERDOĞAN TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (KONYA - EREĞLİ),KONYA,7880
ZEYNEP-MEHMET DÖNMEZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - DİDİM),AYDIN,7881
ANKARA TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7882
EKREM ORHON TURİZM MESLEKİ VE TEKNİK ANADOLU LİSESİ (RİZE - MERKEZ),RİZE,7883
SULTANŞEHİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (SİVAS - MERKEZ),SİVAS,7884
KADİR KAMEROĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (DENİZLİ - ÇİVRİL),DENİZLİ,7885
ÇANAKKALE ANADOLU İMAM HATİP LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,7886
HACI BAYRAM KIZ ANADOLU İMAM HATİP LİSESİ (ANKARA - ALTINDAĞ),ANKARA,7887
HADİMİ ANADOLU LİSESİ (KONYA - MERAM),KONYA,7888
KADIŞEHRİ ANADOLU İMAM HATİP LİSESİ (YOZGAT - KADIŞEHRİ),YOZGAT,7889
PAMUKKALE BELEDİYESİ MUHAMMET SERTER ANADOLU İMAM HATİP LİSESİ (DENİZLİ - PAMUKKALE),DENİZLİ,7890
SARICAKAYA ANADOLU İMAM HATİP LİSESİ (ESKİŞEHİR - SARICAKAYA),ESKİŞEHİR,7891
DİKİLİ ÇOK PROGRAMLI ANADOLU LİSESİ (İZMİR - DİKİLİ),İZMİR,7892
İSKİLİP ANADOLU LİSESİ (ÇORUM - İSKİLİP),ÇORUM,7893
KARŞIYAKA ANADOLU LİSESİ (BİNGÖL - MERKEZ),BİNGÖL,7894
ÖZEL BİLİNÇ ANADOLU LİSESİ (ANKARA - MAMAK),ANKARA,7895
ÖZEL ŞEHZADE MEHMET ANADOLU LİSESİ (MANİSA - YUNUSEMRE),MANİSA,7896
KARACASU ANADOLU İMAM HATİP LİSESİ (AYDIN - KARACASU),AYDIN,7897
ÖZEL BASAMAK FEN LİSESİ (MERSİN - YENİŞEHİR),MERSİN,7898
TONYA ŞEHİT SONER YILDIRIM BORSA İSTANBUL MESLEKİ VE TEKNİK ANADOLU LİSESİ (TRABZON - TONYA),TRABZON,7899
TRABZON TONYA ANADOLU LİSESİ (TRABZON - TONYA),TRABZON,7900
ÖZEL KÜÇÜKÇEKMECE SINAV ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,7901
ÖZEL ONUR ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7902
ÖZEL TURUNCU EĞİTİM ANADOLU LİSESİ (BURDUR - MERKEZ),BURDUR,7903
DÜZCE ANADOLU İMAM HATİP LİSESİ (DÜZCE - MERKEZ),DÜZCE,7904
ÇAYELİ ANADOLU İMAM HATİP LİSESİ (RİZE - ÇAYELİ),RİZE,7905
DERSİM ANADOLU LİSESİ (TUNCELİ - MERKEZ),TUNCELİ,7906
GAZİ ÜNİVERSİTESİ VAKFI ÖZEL FEN LİSESİ (ANKARA - ÇANKAYA),ANKARA,7907
ÖZEL MAT TEMATİK KOLEJİ ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,7908
KARADENİZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAKARYA - KARASU),SAKARYA,7909
MESLEKİ EĞİTİM MERKEZİ (KIRIKKALE - YAHŞİHAN),KIRIKKALE,7910
DAZKIRI MESLEKİ VE TEKNİK ANADOLU LİSESİ (AFYONKARAHİSAR - DAZKIRI),AFYONKARAHİSAR,7911
EREK MESLEKİ VE TEKNİK ANADOLU LİSESİ (TOKAT - ERBAA),TOKAT,7912
İSMONT HALİL BİLDİRİCİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAKARYA - AKYAZI),SAKARYA,7913
ŞEVKET POZCU MESLEKİ VE TEKNİK ANADOLU LİSESİ (MERSİN - YENİŞEHİR),MERSİN,7914
DOÇ. DR. BURHAN BAHRİYELİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,7915
HAYME ANA MESLEKİ VE TEKNİK ANADOLU LİSESİ (BİLECİK - MERKEZ),BİLECİK,7916
AKÇAKOCA NENE HATUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (DÜZCE - AKÇAKOCA),DÜZCE,7917
ÖZEL ŞAFAK LİSESİ,,7918
SİİRT EV EKONOMİSİ MESLEK LİSESİ (SİİRT),,7919
TEVFİK İLERİ ANADOLU İMAM HATİP LİSESİ (VAN - ERCİŞ),VAN,7920
FATİH MESLEKİ VE TEKNİK ANADOLU LİSESİ (AMASYA - SULUOVA),AMASYA,7921
ÖZEL EDREMİT UĞUR ANADOLU LİSESİ (BALIKESİR - EDREMİT),BALIKESİR,7922
İNCESU ANADOLU İMAM HATİP LİSESİ (KAYSERİ - İNCESU),KAYSERİ,7923
NECMETTİN ERBAKAN ANADOLU İMAM HATİP LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,7924
ÖZEL NESİBE AYDIN ANADOLU LİSESİ (ANKARA - GÖLBAŞI),ANKARA,7925
ÖZEL SAFA ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,7926
ÖZEL ERYAMAN SINAV TEMEL LİSESİ (ANKARA - ETİMESGUT),ANKARA,7927
YOZGAT NİDA TÜFEKÇİ GÜZEL SANATLAR LİSESİ (YOZGAT - MERKEZ),YOZGAT,7928
ÖZEL MERCAN KOLEJİ FEN LİSESİ (MALATYA - YEŞİLYURT),MALATYA,7929
ŞEHİT SERKAN ÇÖLKESEN ÇOK PROGRAMLI ANADOLU LİSESİ (KONYA - EMİRGAZİ),KONYA,7930
VİZE ANADOLU İMAM HATİP LİSESİ (KIRKLARELİ - VİZE),KIRKLARELİ,7931
GÖKÇEN ANADOLU LİSESİ (İZMİR - TİRE),İZMİR,7932
ÖZEL ÖZGÜ ANADOLU LİSESİ (ANKARA - POLATLI),ANKARA,7933
ÖZEL POZİTİF İLETİŞİM ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7934
ÖZEL PURSAKLAR ÇÖZÜM AKADEMİ ANADOLU LİSESİ (ANKARA - PURSAKLAR),ANKARA,7935
ÖZEL YAŞAMFEN ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7936
ÖZEL ALANYA KAMPÜS ANADOLU LİSESİ (ANTALYA - ALANYA),ANTALYA,7937
ÖZEL ANKARA ZAFER ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,7938
HAMİT ÖZDAĞ KIZ ANADOLU İMAM HATİP LİSESİ (TRABZON - ARAKLI),TRABZON,7939
LEFKOŞA BÜLENT ECEVİT ANADOLU LİSESİ,,7940
ŞEHİT MURAT İNCİ ANADOLU İMAM HATİP LİSESİ (MUĞLA - MİLAS),MUĞLA,7941
TAİF ULUSLARARASI TÜRK ANADOLU İMAM HATİP LİSESİ (S.ARABİSTAN),,7942
GÜZELDERE ANADOLU LİSESİ (GAZİANTEP - ŞAHİNBEY),GAZİANTEP,7943
ÖZEL ANADOLU KOLEJİ FEN LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,7944
ÖZEL BİLİŞİM TEMEL LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7945
ÖZEL ERDEMLİ BİREY TEMEL LİSESİ (MERSİN - ERDEMLİ),MERSİN,7946
ASIM ŞAHİN KIZ ANADOLU İMAM HATİP LİSESİ (SİVAS - MERKEZ),SİVAS,7947
KANDIRA ANADOLU LİSESİ (KOCAELİ - KANDIRA),KOCAELİ,7948
ÖZEL ABDULLAH YÜKSEL İVME ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,7949
ÖZEL HACI NACİYE ATEŞ ANADOLU LİSESİ (MALATYA - DARENDE),MALATYA,7950
ÖZEL TUZLA EĞİTSEL DEĞER UYGULAMALARI KENT (EDUKENT) ANADOLU LİSESİ (İSTANBUL - TUZLA),İSTANBUL,7951
HACIVEYİSZADE ANADOLU İMAM HATİP LİSESİ (KONYA - KARATAY),KONYA,7952
ÖZEL ÇAĞLAYAN KIZ FEN LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7953
ÖZEL ERBAA SINAV KOLEJİ ANADOLU LİSESİ (TOKAT - ERBAA),TOKAT,7954
AHMET NACAR ÇOK PROGRAMLI ANADOLU LİSESİ (VAN - SARAY),VAN,7955
TRABZON KIZ ANADOLU İMAM HATİP LİSESİ (TRABZON - ORTAHİSAR),TRABZON,7956
BAŞİSKELE ŞEHİT OZAN ÖZEN KIZ ANADOLU İMAM HATİP LİSESİ (KOCAELİ - BAŞİSKELE),KOCAELİ,7957
ÖZEL CANİK UĞUR FEN LİSESİ (SAMSUN - CANİK),SAMSUN,7958
AYAZAĞA ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SARIYER),İSTANBUL,7959
ÖZEL KADIKÖY RIHTIM FİNAL TEMEL LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,7960
TERCAN MERCAN ÇOK PROGRAMLI ANADOLU LİSESİ (ERZİNCAN - TERCAN),ERZİNCAN,7961
DARGEÇİT ILISU ANADOLU LİSESİ (MARDİN - DARGEÇİT),MARDİN,7962
DODURGA ANADOLU İMAM HATİP LİSESİ (ÇORUM - DODURGA),ÇORUM,7963
GAP MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - EYYÜBİYE),ŞANLIURFA,7964
HASAN SEZAİ ANADOLU İMAM HATİP LİSESİ (EDİRNE - MERKEZ),EDİRNE,7965
HAYRİYE DENİZ KIZ ANADOLU İMAM HATİP LİSESİ (GAZİANTEP - OĞUZELİ),GAZİANTEP,7966
ÖZEL DENİZLİ BİLNET FEN LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,7967
ŞEHİT GÖKHAN ESEN ANADOLU İMAM HATİP LİSESİ (ZONGULDAK - MERKEZ),ZONGULDAK,7968
ŞEHİT MEHMET ZEKİ ERDEN ANADOLU İMAM HATİP LİSESİ (TEKİRDAĞ - ERGENE),TEKİRDAĞ,7969
AKŞAR ÇOK PROGRAMLI ANADOLU LİSESİ (ERZURUM - ŞENKAYA),ERZURUM,7970
ULUS İLK MECLİS ANADOLU İMAM HATİP LİSESİ (ANKARA - ALTINDAĞ),ANKARA,7971
AKYURT ŞÜKRÜ ACAR ANADOLU İMAM HATİP LİSESİ (ANKARA - AKYURT),ANKARA,7972
YUNUS EMRE KIZ ANADOLU İMAM HATİP LİSESİ (KOCAELİ - İZMİT),KOCAELİ,7973
ULUSLARARASI GAZİANTEP ANADOLU İMAM HATİP LİSESİ (GAZİANTEP - ŞAHİNBEY),GAZİANTEP,7974
EREĞLİ LİSESİ (ZONGULDAK - EREĞLİ),ZONGULDAK,7975
ÖZEL ATLAS ALTINOLUK KOLEJİ KIZ ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,7976
YAKACIK ŞEHİT TUGAY CAN KIZILIRMAK ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7977
KANGAL ANADOLU LİSESİ (SİVAS - KANGAL),SİVAS,7978
NİZAMÜLMÜLK MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - ŞEREFLİKOÇHİSAR),ANKARA,7979
ÖZEL ANKARA TEKNOLOJİ KOLEJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7980
ÖZEL GÜRÇAĞ ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,7981
ÖZEL ÜMİTKÖY SINAV ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,7982
ŞEHİT HAKAN BAYRAM ANADOLU İMAM HATİP LİSESİ (SAKARYA - FERİZLİ),SAKARYA,7983
ÖZEL BATIKENT ORTADOĞULULAR ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,7984
ÖZEL ANKARA BİLTEK FAYDA FEN LİSESİ (ANKARA - KEÇİÖREN),ANKARA,7985
ABİDİN SERHOŞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAKARYA - KOCAALİ),SAKARYA,7986
ÖZEL KUŞADASI BAHÇEŞEHİR ANADOLU LİSESİ (AYDIN - KUŞADASI),AYDIN,7987
ÖZEL OYA AKIN YILDIZLAR ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,7988
ÖZEL TEORİK ANADOLU LİSESİ (ANKARA - POLATLI),ANKARA,7989
TED MALATYA KOLEJİ ÖZEL ANADOLU LİSESİ (MALATYA - BATTALGAZİ),MALATYA,7990
ÖZEL TED DENİZLİ ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),DENİZLİ,7991
ÖZEL YILDIZ SINAV ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,7992
MED MARİNE TUNCER ŞEN FEN LİSESİ (KOCAELİ - KÖRFEZ),KOCAELİ,7993
MEV KOLEJİ ÖZEL ANKARA FEN LİSESİ (ANKARA - ÇANKAYA),ANKARA,7994
NİKSAR PROF. DR. MUSTAFA EROL TURAÇLI FEN LİSESİ (TOKAT - NİKSAR),TOKAT,7995
ÖZEL AYFEN YOZGAT FEN LİSESİ (YOZGAT - MERKEZ),YOZGAT,7996
ÖZEL ÇUBUK MEKTEBİM FEN LİSESİ (ANKARA - ÇUBUK),ANKARA,7997
ÖZEL DARÜŞŞİFA EYMİR FEN LİSESİ (ANKARA - GÖLBAŞI),ANKARA,7998
ÖZEL DİYARBAKIR FİNAL FEN LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,7999
ÖZEL DÜŞÜNÜR KOLEJİ FEN LİSESİ (VAN - EDREMİT),VAN,8000
ÖZEL KAYSERİ CİHANGİR ANADOLU LİSESİ (KAYSERİ - KOCASİNAN),KAYSERİ,8001
ÖZEL KIRŞEHİR SİMYA FEN LİSESİ (KIRŞEHİR - MERKEZ),KIRŞEHİR,8002
ÖZEL NESİBE AYDIN FEN LİSESİ (ANKARA - GÖLBAŞI),ANKARA,8003
ÖZEL PERMA KOLEJİ ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,8004
ÖZEL ŞEHİTKAMİL UYGAR ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,8005
TED ELAZIĞ ÖZEL KOLEJİ ANADOLU LİSESİ (ELAZIĞ - MERKEZ),ELAZIĞ,8006
ÖZEL ANKARA ÇÖZÜM KOLEJİ FEN LİSESİ (ANKARA - KEÇİÖREN),ANKARA,8007
ÖZEL ATAEL FEN LİSESİ (ANKARA - YENİMAHALLE),ANKARA,8008
ÖZEL BEK ANADOLU LİSESİ (HATAY - ANTAKYA),HATAY,8009
ÖZEL BİLFEN ÇAYYOLU FEN LİSESİ (ANKARA - ÇANKAYA),ANKARA,8010
ÖZEL JALE TEZER BİLİM FEN ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,8011
ANKARA ÜNİVERSİTESİ GELİŞTİRME VAKFI ÖZEL FEN LİSESİ (ANKARA - ÇANKAYA),ANKARA,8012
ÖZEL MOD ERYAMAN FEN LİSESİ (ANKARA - ETİMESGUT),ANKARA,8013
ÖZEL SEVGİ FEN LİSESİ (ANKARA - GÖLBAŞI),ANKARA,8014
ÖZEL GİRESUN ÇÖZÜM ANADOLU LİSESİ (GİRESUN - MERKEZ),GİRESUN,8015
ÖZEL ANKARA NAZMİ ARIKAN FEN BİLİMLERİ ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,8016
ÖZEL BAHÇEŞEHİR KOLEJİ KUZEY KAMPÜSÜ FEN LİSESİ (İZMİR - MENEMEN),İZMİR,8017
ÖZEL CUMHURİYET ÜNİVERSİTESİ VAKFI FEN LİSESİ (SİVAS - MERKEZ),SİVAS,8018
ÖZEL ÇANKAYA BAHÇEŞEHİR KOLEJİ 50.YIL FEN VE TEKNOLOJİ LİSESİ (ANKARA - ÇANKAYA),ANKARA,8019
ÖZEL İLKE BİREY FEN LİSESİ (TRABZON - ORTAHİSAR),TRABZON,8020
ÖZEL JALE TEZER BİLİM FEN LİSESİ (ANKARA - ÇANKAYA),ANKARA,8021
ÖZEL KIRKLARELİ BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (KIRKLARELİ - MERKEZ),KIRKLARELİ,8022
ÖZEL LİDERLER ERYAMAN FEN LİSESİ (ANKARA - ETİMESGUT),ANKARA,8023
ÖZEL SAMSUN BAHÇEŞEHİR KOLEJİ ATAKUM FEN VE TEKNOLOJİ LİSESİ (SAMSUN - ATAKUM),SAMSUN,8024
ÖZEL TEKNOFEN KOLEJİ FEN VE TEKNOLOJİ LİSESİ (ANKARA - YENİMAHALLE),ANKARA,8025
NİĞDE ÇAĞDAŞ EĞİTİM VAKFI ÖZEL FEN LİSESİ (NİĞDE - MERKEZ),NİĞDE,8026
ÖZEL AKSARAY BAHÇEŞEHİR KOLEJİ FEN LİSESİ (AKSARAY - MERKEZ),AKSARAY,8027
ÖZEL BAHÇEŞEHİR KOLEJİ DR. BURHAN KARA FEN LİSESİ (ANKARA - ETİMESGUT),ANKARA,8028
ÖZEL BÜYÜK FEN LİSESİ (ANKARA - ÇANKAYA),ANKARA,8029
ÖZEL KEÇİÖREN OKYANUS FEN VE TEKNOLOJİ LİSESİ (ANKARA - KEÇİÖREN),ANKARA,8030
BAŞKENT ÜNİVERSİTESİ ÖZEL BAŞKENT FEN LİSESİ (ADANA - ÇUKUROVA),ADANA,8031
ÖZEL TRABZON BAHÇEŞEHİR KOLEJİ FEN VE TEKNOLOJİ LİSESİ (TRABZON - ORTAHİSAR),TRABZON,8032
YÜCEL BORU FEN LİSESİ (KOCAELİ - GEBZE),KOCAELİ,8033
ÖZEL ÜMİTKÖY FİNAL AKADEMİ FEN LİSESİ (ANKARA - ÇANKAYA),ANKARA,8034
ÖZEL AKŞEHİR FİNAL FEN LİSESİ (KONYA - AKŞEHİR),KONYA,8035
ÖZEL CEYHAN KOLEJİ FEN LİSESİ (ADANA - CEYHAN),ADANA,8036
ÖZEL ÇAĞRI FEN LİSESİ (ANKARA - KEÇİÖREN),ANKARA,8037
ÖZEL GAZİANTEP BİLFEN FEN LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,8038
ÖZEL KIZILTEPE SINAV KOLEJİ ANADOLU LİSESİ (MARDİN - KIZILTEPE),MARDİN,8039
ÖZEL ORDU FİNAL FEN VE TEKNOLOJİ LİSESİ (ORDU - ALTINORDU),ORDU,8040
ÖZEL SINAV KOLEJİ ANADOLU LİSESİ (ZONGULDAK - KOZLU),ZONGULDAK,8041
ÖZEL SİMYA FEN LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,8042
ÖZEL ELAZIĞ FİNAL AKADEMİ ANADOLU LİSESİ (ELAZIĞ - MERKEZ),ELAZIĞ,8043
ÖZEL YENİ NEFES ANADOLU LİSESİ (ANKARA - KEÇİÖREN),ANKARA,8044
ÖZEL AÇI ANADOLU LİSESİ (ERZURUM - PALANDÖKEN),ERZURUM,8045
ÖZEL ELAZIĞ FİNAL FEN LİSESİ (ELAZIĞ - MERKEZ),ELAZIĞ,8046
ÖZEL ETLİK FİNAL AKADEMİ ANADOLU LİSESİ (ANKARA - KEÇİÖREN),ANKARA,8047
ÖZEL OSMANİYE BAHÇEŞEHİR KOLEJİ FEN LİSESİ (OSMANİYE - MERKEZ),OSMANİYE,8048
TED BATMAN PETROL KOLEJİ ÖZEL ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,8049
TED ZONGULDAK KOLEJİ VAKFI ÖZEL LİSESİ (ZONGULDAK - MERKEZ),ZONGULDAK,8050
ÖZEL MATFEN ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,8051
ÖZEL ERZİNCAN DOĞA ANADOLU LİSESİ (ERZİNCAN - MERKEZ),ERZİNCAN,8052
ÖZEL KAPLAN ÜÇEVLER ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,8053
ÖZEL KARŞIYAKA ŞEMİKLER UĞUR ANADOLU LİSESİ (İZMİR - KARŞIYAKA),İZMİR,8054
ÖZEL SAKARYA BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (SAKARYA - ADAPAZARI),SAKARYA,8055
ÖZEL ANKA TEK PURSAKLAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - PURSAKLAR),ANKARA,8056
